ds,y
2017-11-22,1100
2017-11-22,2141
2017-11-22,1343
2018-12-22,1961
2017-11-22,1601
2017-05-22,1318
2017-11-22,1853
2015-11-22,666
2016-05-22,1653
2016-05-22,1989
2017-05-22,1563
2017-05-22,856
2017-05-22,2084
2017-11-22,661
2017-02-22,2379
2015-08-22,1522
2016-04-22,855
2018-12-22,672
2016-09-22,1585
2018-06-22,860
2018-06-22,934
2018-06-22,1197
2018-06-22,2022
2018-06-22,564
2018-06-22,634
2018-12-22,1096
2016-09-22,829
2016-09-22,1759
2016-09-22,945
2016-09-22,1246
2016-09-22,1524
2015-08-22,1119
2015-08-22,853
2016-10-22,2315
2018-09-22,2403
2016-09-22,1923
2018-09-22,1507
2018-12-22,1915
2016-09-22,839
2016-03-22,640
2016-03-22,1289
2016-03-22,1854
2016-03-22,1188
2018-09-22,2382
2018-09-22,757
2017-03-22,2129
2018-09-22,2017
2018-12-22,1481
2018-09-22,1572
2018-12-22,1155
2018-12-22,1453
2018-12-22,997
2018-12-22,2359
2018-12-22,1188
2016-09-22,756
2016-09-22,688
2016-09-22,1714
2018-09-22,954
2016-03-22,1584
2018-09-22,2100
2018-09-22,1243
2017-04-22,1962
2017-04-22,1199
2017-04-22,1186
2017-04-22,1843
2017-09-22,1151
2017-09-22,2122
2017-09-22,1783
2017-09-22,963
2017-04-22,580
2017-09-22,1747
2017-09-22,1835
2017-09-22,2490
2017-09-22,2270
2017-09-22,1727
2017-09-22,1592
2017-09-22,531
2017-09-22,2007
2017-09-22,2126
2017-09-22,2274
2018-09-22,2190
2017-04-22,2200
2015-02-22,1618
2018-09-22,561
2018-09-22,1224
2018-09-22,501
2018-09-22,933
2018-09-22,1315
2018-09-22,1669
2015-07-22,673
2015-07-22,1667
2017-04-22,1238
2015-07-22,2331
2017-04-22,803
2017-04-22,2337
2016-10-22,2383
2018-12-22,803
2018-12-22,2176
2018-12-22,2451
2018-12-22,758
2018-12-22,888
2017-04-22,1173
2016-03-22,1684
2018-09-22,2359
2016-03-22,2380
2016-11-22,1931
2017-10-22,1474
2016-11-22,1440
2015-04-22,1780
2015-10-22,1564
2015-10-22,1852
2017-07-22,2461
2016-03-22,750
2017-10-22,1911
2017-10-22,805
2017-10-22,2172
2017-07-22,2340
2017-07-22,2125
2017-07-22,1908
2017-07-22,533
2017-07-22,952
2017-07-22,1405
2016-11-22,1426
2017-07-22,1257
2016-11-22,1591
2017-10-22,2292
2016-11-22,1449
2016-11-22,2377
2016-11-22,2014
2016-11-22,1869
2016-11-22,501
2015-04-22,770
2015-12-22,2170
2015-07-22,1707
2018-09-22,781
2018-09-22,2236
2018-09-22,1801
2018-09-22,1852
2018-09-22,2150
2016-11-22,1292
2016-11-22,1174
2018-07-22,1850
2018-07-22,517
2016-11-22,1539
2016-11-22,587
2017-07-22,1298
2015-05-22,1798
2018-01-22,595
2015-07-22,1188
2015-07-22,1878
2015-07-22,2092
2017-08-22,742
2017-08-22,1630
2017-08-22,1974
2017-08-22,1028
2017-08-22,1689
2017-08-22,1301
2017-08-22,1924
2017-08-22,1703
2015-07-22,1924
2017-03-22,1703
2016-04-22,1880
2016-03-22,2404
2016-03-22,2088
2018-01-22,1170
2015-05-22,983
2018-01-22,2155
2018-01-22,1815
2018-10-22,540
2018-10-22,782
2018-10-22,1924
2018-10-22,1245
2018-10-22,1173
2018-10-22,2081
2018-10-22,1313
2018-10-22,998
2018-10-22,1383
2017-07-22,2240
2017-07-22,722
2017-07-22,1240
2018-12-22,2142
2018-12-22,859
2018-12-22,1054
2018-12-22,1381
2018-01-22,1381
2018-01-22,1202
2016-11-22,831
2016-05-23,1706
2018-08-23,2126
2015-07-23,826
2017-02-23,1960
2015-09-23,2253
2015-09-23,1339
2015-07-23,809
2015-07-23,2278
2015-07-23,2331
2015-07-23,1917
2015-07-23,2271
2015-07-23,905
2015-07-23,1309
2015-07-23,1665
2016-05-23,704
2016-05-23,753
2016-05-23,1663
2016-05-23,2178
2016-05-23,1847
2015-01-23,1604
2015-01-23,2314
2018-08-23,1839
2018-08-23,2347
2016-10-23,2302
2018-08-23,1049
2016-03-23,1115
2016-03-23,1458
2018-07-23,1512
2018-07-23,614
2018-07-23,2031
2018-07-23,2309
2018-07-23,605
2018-07-23,860
2016-11-23,2422
2016-11-23,1686
2016-11-23,860
2016-11-23,912
2016-11-23,1425
2016-11-23,885
2016-11-23,1417
2016-11-23,596
2016-11-23,1111
2016-11-23,2483
2018-07-23,1791
2018-07-23,664
2018-07-23,2122
2018-07-23,937
2016-08-23,583
2016-08-23,1511
2016-08-23,1867
2016-03-23,1213
2016-08-23,1375
2016-03-23,2008
2016-03-23,1170
2016-10-23,2162
2016-10-23,1748
2016-10-23,716
2016-10-23,668
2016-10-23,1303
2016-10-23,1818
2015-02-23,2085
2015-02-23,1120
2016-10-23,555
2016-10-23,1435
2016-10-23,2413
2016-10-23,983
2016-10-23,735
2016-10-23,1603
2016-10-23,1958
2015-08-23,509
2015-08-23,860
2015-08-23,1372
2015-08-23,2168
2015-08-23,1652
2015-08-23,679
2015-08-23,1250
2015-08-23,2430
2015-08-23,2377
2015-08-23,1417
2016-03-23,2190
2016-08-23,1598
2016-08-23,1332
2016-08-23,1330
2018-11-23,720
2016-06-23,2353
2016-06-23,889
2016-06-23,2038
2016-06-23,763
2015-09-23,799
2015-09-23,2104
2015-09-23,1524
2015-09-23,659
2015-09-23,2178
2015-09-23,1889
2015-09-23,806
2015-09-23,2103
2015-09-23,2327
2015-09-23,746
2016-01-23,1656
2016-01-23,1932
2016-06-23,893
2016-06-23,1460
2016-06-23,1094
2018-05-23,1650
2018-05-23,2097
2018-05-23,1196
2018-05-23,1228
2018-05-23,1535
2018-11-23,556
2018-11-23,540
2018-11-23,536
2018-11-23,1399
2016-10-23,1755
2016-08-23,604
2016-08-23,2291
2016-08-23,1500
2016-02-23,1584
2016-02-23,2462
2018-11-23,643
2018-11-23,561
2018-11-23,2258
2018-11-23,711
2018-11-23,1939
2016-07-23,1239
2018-08-23,660
2016-07-23,584
2018-11-23,2427
2018-11-23,1710
2016-12-23,1945
2017-01-23,993
2017-01-23,1360
2017-01-23,2054
2017-01-23,1056
2018-11-23,581
2018-11-23,1256
2018-11-23,784
2018-11-23,2012
2018-11-23,2045
2016-07-23,864
2016-08-23,1531
2017-08-23,1164
2017-04-23,1055
2018-10-23,1415
2017-12-23,2178
2017-12-23,1158
2015-06-23,2050
2015-06-23,1000
2015-06-23,502
2015-03-23,1813
2015-03-23,1151
2015-03-23,2180
2017-07-23,1478
2017-07-23,1726
2017-07-23,1423
2017-07-23,2251
2017-07-23,1127
2017-12-23,2068
2017-07-23,865
2017-07-23,1086
2017-07-23,1875
2017-07-23,992
2017-10-23,940
2017-10-23,1937
2017-10-23,861
2017-10-23,1051
2015-05-23,2238
2015-05-23,1426
2015-05-23,1895
2018-03-23,1749
2018-03-23,2285
2018-03-23,701
2018-03-23,1295
2017-07-23,1017
2017-12-23,757
2018-10-23,1615
2018-10-23,1620
2017-11-23,1091
2017-12-23,2301
2017-12-23,1866
2017-12-23,746
2017-12-23,1138
2017-12-23,1674
2017-12-23,1093
2017-12-23,2292
2017-12-23,2172
2017-12-23,1130
2017-12-23,1658
2017-12-23,594
2017-12-23,1318
2017-12-23,1092
2017-12-23,872
2017-12-23,1947
2017-12-23,624
2018-10-23,668
2018-10-23,2453
2018-10-23,2066
2018-10-23,1536
2018-10-23,1644
2018-10-23,2078
2018-03-23,1561
2018-10-23,2469
2018-10-23,746
2018-10-23,625
2018-10-23,2330
2018-10-23,1104
2018-10-23,1556
2018-10-23,2338
2018-10-23,2079
2017-11-23,2328
2018-03-23,1724
2018-03-23,1873
2018-09-23,1620
2018-09-23,593
2018-09-23,1199
2018-09-23,2254
2018-09-23,868
2018-09-23,1034
2018-09-23,2496
2018-09-23,1203
2018-09-23,1210
2018-09-23,1312
2018-09-23,2378
2018-12-23,898
2018-12-23,1382
2017-04-23,2156
2018-09-23,1940
2018-02-23,567
2018-02-23,2315
2017-09-23,1553
2017-09-23,2089
2017-09-23,1852
2017-09-23,1369
2017-09-23,1009
2017-09-23,1660
2017-09-23,1398
2017-09-23,2393
2017-09-23,2023
2017-09-23,544
2017-09-23,1826
2017-09-23,1422
2017-09-23,811
2018-02-23,746
2018-09-23,596
2018-09-23,1432
2018-09-23,1130
2015-05-23,580
2015-05-23,573
2015-05-23,1811
2015-05-23,520
2018-01-23,700
2018-01-23,2149
2018-01-23,1837
2017-08-23,1880
2017-08-23,1565
2017-08-23,839
2017-08-23,2010
2017-08-23,1764
2017-08-23,2191
2017-08-23,1252
2017-08-23,2109
2017-08-23,1444
2017-08-23,1311
2018-09-23,507
2018-09-23,2396
2018-09-23,2416
2018-09-23,705
2018-09-23,2351
2018-01-23,1768
2018-03-23,2099
2018-01-23,2217
2018-01-23,1133
2017-08-23,902
2017-08-23,513
2017-08-23,1434
2017-08-23,1805
2017-08-23,1448
2018-01-23,1682
2017-11-23,2172
2018-10-23,1326
2018-04-23,1818
2018-12-23,1396
2018-12-23,599
2018-12-23,1014
2018-12-23,1736
2018-12-23,1613
2018-12-23,1357
2018-04-23,2474
2018-04-23,1783
2018-04-23,2467
2018-04-23,1074
2018-12-23,2325
2015-12-23,1959
2018-12-23,2137
2018-12-23,959
2018-12-23,947
2018-04-23,2016
2018-04-23,2385
2018-04-23,1288
2018-04-23,1223
2018-04-23,698
2018-04-23,2033
2018-04-23,1163
2018-04-23,2098
2015-11-23,1234
2015-11-23,1821
2015-11-23,1569
2015-12-23,2457
2015-12-23,1297
2017-05-23,1401
2017-05-23,533
2017-05-23,790
2017-05-23,2285
2017-05-23,1099
2017-05-23,1245
2017-05-23,1607
2015-12-23,1995
2015-12-23,723
2015-12-23,1738
2015-11-23,1137
2015-11-23,706
2015-11-23,1343
2015-11-23,1844
2015-12-23,2374
2015-12-23,2377
2015-11-23,1957
2015-11-23,1425
2015-11-23,1871
2015-11-23,2254
2015-11-23,1207
2018-04-23,2034
2018-04-23,1447
2015-12-23,1853
2015-04-23,1630
2017-04-23,1062
2017-04-23,848
2017-06-23,1661
2017-06-23,2376
2015-04-23,672
2017-04-23,1311
2015-04-23,2181
2018-12-23,2342
2017-06-23,1052
2017-06-23,1137
2017-06-23,1198
2017-06-23,837
2017-06-23,1930
2017-06-23,881
2017-06-23,771
2017-06-23,579
2017-06-23,2408
2017-04-23,1482
2015-04-23,2402
2018-12-23,1375
2018-12-23,1264
2015-04-23,1229
2015-04-23,866
2017-04-23,1125
2017-04-23,2078
2018-12-24,2096
2016-09-24,531
2016-05-24,751
2018-01-24,1698
2018-01-24,703
2018-01-24,1758
2018-01-24,1073
2018-09-24,1109
2016-09-24,826
2016-05-24,1566
2016-09-24,1833
2016-03-24,832
2016-09-24,583
2016-09-24,1360
2016-09-24,1992
2016-09-24,1372
2016-09-24,1520
2018-11-24,2335
2018-11-24,959
2018-11-24,1412
2018-11-24,1230
2018-11-24,1756
2016-09-24,710
2015-05-24,1505
2016-09-24,1958
2015-10-24,1337
2016-03-24,1856
2018-09-24,2002
2018-09-24,905
2018-12-24,1645
2018-12-24,2229
2017-09-24,2425
2018-12-24,2204
2017-09-24,2168
2017-09-24,1724
2017-09-24,553
2017-09-24,1563
2016-09-24,1933
2016-04-24,2353
2016-09-24,2285
2016-09-24,561
2016-09-24,949
2016-09-24,695
2016-03-24,1364
2016-09-24,1415
2015-10-24,2383
2016-09-24,1895
2018-09-24,2439
2018-09-24,1172
2018-09-24,1610
2018-12-24,2234
2018-09-24,1541
2018-09-24,1792
2018-09-24,623
2018-09-24,1448
2018-09-24,1558
2018-09-24,2255
2018-09-24,2267
2018-09-24,2146
2015-10-24,801
2017-11-24,884
2018-08-24,1526
2018-11-24,2210
2018-11-24,1517
2018-11-24,1696
2018-11-24,799
2016-07-24,1609
2016-07-24,2401
2016-07-24,2068
2016-07-24,774
2018-11-24,765
2018-11-24,1888
2017-11-24,1618
2017-11-24,2266
2018-11-24,1170
2017-11-24,1438
2017-11-24,1759
2016-09-24,1699
2017-12-24,530
2017-12-24,1430
2017-12-24,1298
2017-12-24,2336
2017-12-24,1589
2017-12-24,920
2017-12-24,1473
2015-11-24,2462
2017-12-24,503
2017-11-24,727
2017-11-24,2301
2017-11-24,1259
2017-11-24,1491
2017-11-24,2177
2017-11-24,2052
2017-11-24,2224
2017-11-24,1403
2018-11-24,2458
2018-11-24,1833
2018-11-24,1310
2018-11-24,2452
2018-11-24,1311
2017-11-24,1238
2017-11-24,669
2017-11-24,1750
2017-11-24,1894
2017-11-24,2305
2017-11-24,756
2017-11-24,1803
2017-11-24,2104
2017-11-24,1851
2017-11-24,724
2015-11-24,1616
2015-11-24,2389
2015-11-24,2399
2017-11-24,2246
2017-11-24,664
2017-11-24,542
2015-11-24,1472
2015-11-24,758
2015-11-24,2384
2016-08-24,1562
2018-09-24,1931
2018-09-24,1229
2018-09-24,1178
2018-07-24,1611
2018-09-24,1515
2017-10-24,2283
2017-10-24,1411
2017-10-24,1440
2017-10-24,900
2017-10-24,2348
2017-10-24,2386
2015-11-24,745
2015-11-24,771
2015-11-24,2473
2017-11-24,690
2018-08-24,784
2018-08-24,1032
2018-08-24,2270
2018-11-24,1544
2018-11-24,1457
2018-11-24,1718
2018-11-24,1916
2018-11-24,1825
2018-11-24,951
2018-11-24,2396
2018-09-24,620
2018-11-24,1259
2018-09-24,2079
2018-09-24,1589
2016-08-24,1888
2016-08-24,547
2016-08-24,2354
2016-08-24,865
2016-08-24,1490
2016-08-24,1824
2015-11-24,1607
2015-11-24,1898
2015-11-24,1400
2015-11-24,630
2015-11-24,986
2015-11-24,2203
2015-11-24,1786
2015-11-24,645
2015-11-24,1565
2016-08-24,633
2016-08-24,1527
2016-08-24,1875
2016-08-24,1719
2016-08-24,863
2016-08-24,2372
2016-08-24,2398
2018-09-24,574
2018-09-24,720
2018-09-24,561
2018-09-24,567
2016-09-24,1699
2017-09-24,1624
2018-12-24,1628
2017-06-24,2039
2017-01-24,591
2018-12-24,2257
2018-12-24,1760
2018-12-24,838
2018-12-24,953
2018-12-24,1013
2018-12-24,987
2018-12-24,988
2018-12-24,758
2018-12-24,2174
2018-12-24,2045
2015-08-24,2231
2017-06-24,1586
2015-08-24,713
2016-11-24,921
2016-11-24,1908
2016-11-24,784
2015-09-24,1946
2018-04-24,1155
2015-08-24,501
2018-04-24,1755
2018-04-24,1142
2018-04-24,1038
2018-03-24,738
2016-12-24,2024
2016-12-24,1940
2016-12-24,1557
2015-08-24,1259
2016-12-24,1443
2017-06-24,1972
2017-06-24,1585
2018-03-24,1765
2018-03-24,1957
2018-03-24,1518
2017-07-24,1599
2017-05-24,1815
2017-05-24,729
2017-05-24,1486
2017-07-24,568
2016-11-24,607
2016-11-24,2162
2016-11-24,755
2016-11-24,549
2016-11-24,1824
2017-06-24,1268
2016-11-24,1741
2018-03-24,1510
2018-03-24,1888
2018-06-24,959
2018-06-24,1562
2018-06-24,1536
2018-06-24,1448
2018-06-24,2461
2018-06-24,592
2018-06-24,1738
2018-06-24,1586
2018-06-24,793
2018-06-24,1350
2017-06-24,2367
2016-11-24,806
2016-12-24,1113
2016-12-24,2110
2016-12-24,1940
2017-09-24,1752
2017-09-24,2108
2017-03-24,959
2016-12-24,2198
2016-12-24,1549
2016-12-24,1627
2016-12-24,663
2016-12-24,696
2016-12-24,2223
2016-12-24,1307
2017-03-24,574
2017-03-24,2000
2015-03-24,1758
2015-03-24,2053
2017-09-24,568
2015-06-24,2032
2016-12-24,940
2018-04-24,2325
2018-04-24,1012
2016-01-24,1761
2018-04-24,2003
2018-10-24,1178
2018-10-24,569
2018-04-24,1470
2018-04-24,1893
2017-04-24,1332
2017-04-24,525
2017-04-24,645
2017-04-24,1310
2017-04-24,739
2016-12-24,923
2016-12-24,2168
2017-09-24,1263
2018-03-24,800
2015-12-24,553
2015-12-24,2159
2015-12-24,2092
2015-12-24,1733
2015-12-24,836
2016-10-24,676
2016-10-24,1322
2016-10-24,2342
2016-10-24,1403
2015-12-24,2387
2015-12-24,707
2016-12-24,2314
2016-10-24,1230
2018-02-24,1104
2018-02-24,605
2018-02-24,1634
2017-03-24,1735
2015-02-24,672
2015-02-24,946
2017-09-24,1037
2017-09-24,1460
2015-12-24,2361
2015-12-24,945
2016-12-24,1833
2015-12-24,1638
2015-12-24,2045
2017-11-25,798
2017-11-25,765
2017-01-25,2451
2017-01-25,2259
2017-11-25,1763
2017-11-25,2361
2017-01-25,1397
2017-01-25,1479
2017-01-25,1693
2017-01-25,1354
2017-11-25,1397
2016-12-25,814
2015-08-25,557
2016-12-25,1231
2016-06-25,1329
2016-06-25,1220
2016-06-25,875
2016-12-25,666
2016-12-25,1370
2016-12-25,1175
2016-06-25,1993
2017-06-25,862
2017-06-25,789
2017-06-25,1147
2017-06-25,1382
2017-06-25,1915
2016-07-25,1666
2016-07-25,1283
2017-06-25,2074
2016-12-25,1253
2017-11-25,2056
2016-06-25,706
2016-12-25,1476
2016-12-25,1398
2016-12-25,953
2016-12-25,2467
2016-12-25,2189
2016-12-25,1654
2016-06-25,615
2016-12-25,1013
2016-12-25,619
2016-12-25,1451
2016-06-25,640
2016-06-25,1216
2016-06-25,1385
2016-06-25,1972
2016-12-25,1095
2017-11-25,1109
2017-05-25,1291
2017-11-25,1464
2015-09-25,2049
2015-09-25,1431
2015-09-25,1552
2016-05-25,976
2016-05-25,2498
2016-05-25,1316
2016-05-25,1268
2016-05-25,1291
2016-05-25,1698
2016-05-25,848
2016-05-25,2422
2015-09-25,2420
2015-09-25,1028
2018-12-25,1536
2018-12-25,1850
2018-12-25,2241
2018-12-25,2114
2018-12-25,1290
2018-12-25,1854
2017-04-25,2029
2018-12-25,2167
2016-04-25,842
2016-04-25,1918
2017-04-25,2021
2015-04-25,1881
2015-04-25,2344
2015-04-25,1553
2015-04-25,2145
2015-04-25,2139
2015-04-25,1108
2017-04-25,1825
2015-07-25,559
2015-07-25,705
2015-07-25,500
2015-07-25,2263
2015-07-25,1653
2017-03-25,2089
2017-03-25,811
2016-04-25,2209
2016-04-25,1191
2016-04-25,2269
2016-04-25,971
2016-04-25,1436
2018-12-25,548
2018-12-25,894
2018-12-25,774
2018-04-25,1896
2018-04-25,1642
2018-04-25,1255
2018-04-25,2445
2018-08-25,2099
2018-08-25,519
2018-08-25,741
2018-08-25,693
2018-08-25,1814
2018-04-25,1736
2018-05-25,1775
2018-05-25,2248
2018-05-25,1965
2018-05-25,2274
2018-05-25,1539
2018-05-25,507
2017-11-25,1237
2017-11-25,1447
2017-11-25,538
2018-04-25,2371
2018-04-25,2158
2018-04-25,2481
2016-07-25,2331
2018-12-25,1196
2018-12-25,1284
2017-02-25,2258
2015-10-25,1131
2015-10-25,665
2015-10-25,1273
2018-11-25,1767
2018-11-25,2178
2018-11-25,505
2017-11-25,1898
2018-11-25,1262
2018-11-25,771
2018-11-25,2269
2018-11-25,2483
2018-11-25,2000
2018-11-25,2195
2018-11-25,2134
2018-11-25,1657
2018-11-25,1099
2017-05-25,1358
2018-11-25,2458
2016-07-25,1680
2015-03-25,1951
2016-07-25,664
2018-06-25,2081
2018-06-25,2250
2018-06-25,1409
2018-06-25,1063
2018-06-25,512
2018-12-25,932
2018-12-25,600
2018-12-25,1606
2018-12-25,1487
2018-12-25,1966
2018-06-25,2083
2018-12-25,702
2018-02-25,1061
2017-09-25,1017
2017-09-25,1782
2017-09-25,2470
2017-09-25,1485
2017-09-25,1714
2017-09-25,1332
2015-08-25,1052
2015-08-25,927
2015-08-25,1305
2018-02-25,2232
2016-10-25,2229
2018-12-25,732
2018-12-25,1483
2018-03-25,1406
2018-03-25,1288
2018-03-25,2343
2018-03-25,2351
2018-03-25,1717
2018-03-25,1232
2017-07-25,1991
2017-07-25,2324
2016-07-25,1579
2017-07-25,1070
2018-12-25,2444
2017-07-25,2490
2015-05-25,939
2015-05-25,1127
2015-05-25,592
2017-07-25,649
2017-07-25,2368
2017-07-25,2003
2015-03-25,1864
2015-03-25,2137
2015-03-25,1539
2018-12-25,702
2017-07-25,1544
2017-10-25,545
2016-10-25,1622
2017-09-25,2031
2016-09-25,982
2016-09-25,768
2016-09-25,1189
2016-09-25,580
2016-09-25,981
2016-09-25,1100
2016-09-25,537
2016-09-25,1020
2016-09-25,1943
2016-09-25,1588
2016-09-25,1492
2016-09-25,2194
2016-09-25,2443
2016-09-25,599
2016-09-25,2278
2016-09-25,2049
2016-09-25,2115
2015-08-25,951
2015-08-25,1828
2015-08-25,1120
2015-08-25,1206
2015-08-25,1694
2016-09-25,2174
2016-10-25,720
2016-09-25,658
2016-09-25,1442
2017-09-25,1016
2017-09-25,2266
2017-09-25,563
2017-09-25,1899
2017-09-25,958
2017-09-25,1137
2017-09-25,2103
2017-09-25,1369
2017-09-25,2050
2017-09-25,737
2016-09-25,1655
2017-09-25,2446
2017-09-25,1982
2016-10-25,785
2016-10-25,2232
2016-10-25,2344
2018-02-25,1688
2018-12-25,1958
2015-08-25,1647
2015-08-25,1299
2015-08-25,2420
2015-08-25,1828
2017-09-25,1429
2015-11-25,2208
2017-05-25,2322
2015-11-25,1332
2017-12-25,1109
2017-12-25,1823
2017-12-25,1361
2017-12-25,501
2015-11-25,1466
2015-11-25,1958
2015-11-25,1549
2015-11-25,907
2015-11-25,1819
2015-11-25,655
2017-12-25,1411
2015-11-25,1616
2015-11-25,2163
2015-11-25,1110
2015-11-25,1701
2015-11-25,1025
2015-11-25,663
2015-11-25,619
2017-07-25,2338
2017-07-25,1581
2017-07-25,702
2017-07-25,2156
2015-11-25,1863
2016-08-25,890
2017-12-25,772
2017-12-25,1319
2016-07-25,1058
2016-07-25,2411
2016-02-25,1900
2016-02-25,1756
2015-06-25,691
2015-06-25,617
2015-06-25,2072
2015-06-25,2321
2015-03-25,2264
2015-08-25,1154
2017-12-25,2311
2016-11-25,1994
2017-12-25,1703
2017-12-25,1236
2017-12-25,511
2017-12-25,1113
2017-12-25,1476
2017-12-25,1590
2017-12-25,2374
2017-12-25,957
2017-12-25,1361
2017-12-25,968
2017-12-25,2165
2016-08-25,2329
2017-07-25,995
2016-08-25,1327
2018-09-25,1236
2018-09-25,1287
2018-09-25,992
2016-08-25,1011
2018-09-25,941
2018-09-25,2412
2017-07-25,1948
2017-07-25,2481
2017-07-25,577
2017-07-25,1976
2017-07-25,2285
2017-07-25,1398
2018-09-25,1069
2018-03-25,1495
2018-03-25,1912
2018-03-25,1538
2018-07-25,1510
2018-07-25,1633
2018-07-25,734
2018-07-25,1510
2018-07-25,815
2018-07-25,1165
2018-07-25,2442
2018-07-25,1776
2018-03-25,1712
2018-03-25,1482
2018-03-25,2175
2018-09-25,2049
2018-09-25,2368
2018-09-25,1247
2016-08-25,1996
2018-09-25,981
2018-09-25,1022
2018-09-25,1887
2018-09-25,570
2018-12-26,741
2018-12-26,1579
2018-12-26,1325
2018-12-26,1066
2018-09-26,2091
2018-11-26,2397
2018-10-26,1663
2018-10-26,1984
2018-10-26,1720
2018-10-26,2476
2018-10-26,1698
2018-10-26,685
2018-10-26,1759
2018-09-26,1268
2018-09-26,2371
2018-10-26,689
2018-09-26,1249
2018-11-26,1850
2018-11-26,1754
2018-11-26,808
2018-11-26,989
2018-11-26,2426
2018-11-26,2219
2018-11-26,537
2018-11-26,2449
2018-11-26,1652
2018-11-26,627
2018-11-26,2079
2018-11-26,898
2018-11-26,2405
2018-09-26,993
2018-09-26,1390
2018-09-26,1522
2018-11-26,2126
2018-11-26,960
2018-10-26,745
2018-10-26,2328
2017-06-26,525
2016-03-26,1075
2017-12-26,1681
2017-12-26,1021
2017-12-26,1765
2017-12-26,1884
2017-12-26,1345
2017-12-26,877
2017-12-26,1442
2016-11-26,1093
2016-11-26,605
2016-11-26,2219
2016-11-26,1396
2016-11-26,2267
2017-12-26,584
2016-11-26,2385
2015-12-26,2488
2015-12-26,1921
2015-12-26,1039
2015-12-26,849
2015-12-26,1969
2015-12-26,975
2015-12-26,1258
2015-12-26,1820
2015-12-26,570
2015-12-26,2484
2015-12-26,1881
2015-12-26,1957
2015-12-26,840
2017-12-26,700
2017-12-26,1463
2017-12-26,994
2017-09-26,1396
2017-09-26,703
2017-09-26,1159
2017-09-26,1358
2017-09-26,1693
2016-12-26,1897
2016-12-26,2064
2016-12-26,1102
2016-12-26,976
2017-11-26,820
2017-11-26,1326
2017-11-26,2481
2017-11-26,2450
2017-11-26,2471
2017-11-26,568
2017-11-26,1333
2017-11-26,1979
2017-11-26,1402
2017-11-26,1340
2017-11-26,1103
2017-11-26,2184
2017-11-26,2063
2017-11-26,1997
2017-11-26,921
2017-11-26,2484
2017-12-26,2266
2017-12-26,646
2015-12-26,1186
2017-09-26,2216
2016-10-26,2282
2016-10-26,1667
2016-09-26,1251
2016-09-26,884
2016-09-26,1216
2016-09-26,839
2016-09-26,1421
2016-09-26,1877
2016-09-26,2444
2016-09-26,809
2018-02-26,2371
2018-02-26,800
2018-02-26,841
2018-02-26,503
2016-09-26,1357
2018-02-26,1331
2018-02-26,1982
2018-02-26,1554
2018-02-26,1876
2018-03-26,2466
2018-03-26,1838
2018-03-26,1790
2018-03-26,1920
2018-03-26,1607
2018-03-26,793
2018-03-26,944
2018-03-26,1418
2018-03-26,2124
2018-02-26,1234
2016-09-26,1544
2016-09-26,2341
2015-05-26,2090
2016-10-26,1108
2016-10-26,930
2016-10-26,1705
2016-10-26,1487
2016-10-26,2360
2015-05-26,661
2015-05-26,1309
2015-05-26,1980
2015-05-26,1546
2015-05-26,2305
2015-05-26,720
2018-01-26,1693
2018-01-26,1764
2018-01-26,1328
2018-01-26,638
2018-01-26,1046
2018-01-26,2086
2016-09-26,2347
2016-09-26,2275
2016-09-26,1530
2016-09-26,906
2016-09-26,2031
2016-09-26,501
2016-09-26,1004
2016-09-26,1537
2016-09-26,559
2015-05-26,2405
2016-10-26,1947
2018-03-26,717
2017-09-26,1808
2017-09-26,1465
2017-04-26,1109
2015-08-26,2264
2015-08-26,822
2015-08-26,1480
2015-08-26,599
2015-08-26,1597
2017-03-26,1644
2017-03-26,884
2017-03-26,1964
2017-03-26,1651
2017-03-26,1915
2015-08-26,1590
2015-09-26,1285
2017-06-26,1620
2017-06-26,1431
2017-06-26,766
2017-06-26,1706
2017-06-26,1931
2017-06-26,1314
2017-06-26,2090
2017-06-26,557
2017-06-26,2308
2017-06-26,1223
2017-06-26,1763
2017-06-26,689
2017-06-26,785
2017-06-26,1224
2015-09-26,1898
2015-09-26,777
2015-09-26,1144
2017-05-26,2370
2017-05-26,1444
2017-05-26,1312
2017-05-26,1473
2017-05-26,2128
2017-05-26,587
2017-05-26,1190
2017-05-26,2318
2017-05-26,2344
2017-05-26,1503
2017-05-26,2418
2017-05-26,1257
2017-05-26,1185
2017-05-26,822
2017-05-26,940
2017-05-26,1660
2017-05-26,1063
2017-05-26,2002
2015-09-26,1537
2015-09-26,1121
2015-09-26,620
2015-09-26,960
2015-09-26,1641
2015-09-26,2340
2015-09-26,1007
2015-09-26,1986
2015-09-26,2368
2017-06-26,926
2017-09-26,2459
2015-10-26,1393
2015-11-26,2225
2017-08-26,2191
2017-08-26,1869
2017-08-26,653
2017-08-26,681
2017-08-26,2428
2015-11-26,719
2015-11-26,1399
2015-11-26,2390
2015-11-26,2147
2015-11-26,2185
2015-07-26,2188
2015-07-26,2318
2017-08-26,1747
2015-07-26,1118
2015-07-26,1904
2015-07-26,1532
2015-07-26,1660
2015-07-26,959
2017-09-26,734
2017-09-26,714
2017-09-26,613
2017-09-26,1542
2017-09-26,1301
2017-09-26,2411
2017-09-26,1316
2017-09-26,750
2015-07-26,2226
2017-08-26,1025
2017-08-26,1053
2017-08-26,2005
2015-11-26,563
2015-11-26,544
2015-11-26,1714
